item,logprob
fiarUwi,-14.59313
Otupowi,-13.74258
ohuetaa,-10.71549
IwaarEi,-15.42302
OtENiii,-14.67555
arootUI,-12.25574
wineerO,-12.87478
EneotUa,-11.12982
eIhofEa,-17.74927
emiwaNE,-16.19986
enoehAi,-11.90133
inIkauE,-10.78548
uNoapEi,-17.30784
UNoukAI,-20.30753
umOtEnE,-10.71808
opArEhE,-12.36898
nAiNONA,-10.18787
urONaha,-14.76547
okaApue,-12.70943
eneNukO,-14.77585
ahArunE,-11.1943
rIfirio,-11.05263
AiwAtOI,-11.66218
OAnawei,-9.896294
UrUikii,-14.51535
hUotUpO,-12.17375
ehOpIwI,-11.94865
ErEwEnA,-13.07696
UNuhorE,-18.60836
pAifOmO,-14.86557
mUNurAA,-17.32246
mUpOahI,-16.43725
AmOmiru,-10.52998
IhaikEA,-13.73446
onowaiO,-11.21305
mumepEO,-15.62022
NAiamIi,-13.4384
IrumaAi,-16.05047
nEreAmO,-12.87002
rImuaiE,-15.3483
naonunE,-10.32153
otoeNaO,-11.38515
OninArA,-10.91725
aeoraiE,-14.30139
fiNopOI,-14.34436
EnokiNo,-12.10641
anienoi,-11.53695
IkAnuNe,-16.62437
tinuAnO,-10.54548
fiameNe,-12.29637
aofItao,-12.42985
tokOerE,-14.78509
eiaorIi,-14.0606
miurAfI,-17.18794
Upirowa,-12.30641
EpEofAO,-18.14174
poahAhu,-11.25229
NEnAfAO,-14.88538
AerErAo,-9.955018
eotEkuI,-15.13751
eaweuri,-10.79772
eareawE,-13.22344
IwewEta,-15.6043
pIiaAki,-11.33314
epEferA,-9.25433
hirIAfI,-15.60883
Anonipe,-12.69714
opINohe,-14.29465
hItAwau,-12.28199
oetounE,-9.80189
rArapIi,-14.18512
tumookE,-13.38507
inoiNoU,-11.81111
Anahufa,-11.61685
wAwihAo,-13.24201
AtIrena,-11.58641
hUihOrA,-12.29514
AkuhEpa,-10.90824
aurAreU,-13.42029
arOkifO,-15.84104
wOnIore,-16.16591
afIfeke,-14.1764
waiepAA,-10.9026
nomiAkU,-13.44254
nuapEtA,-12.84486
otunefi,-12.52574
tOtoihO,-13.6879
iukOwae,-13.1412
hehiekI,-8.784782
ohONOpE,-17.61987
nekItaA,-11.46281
AwAimIi,-14.92171
