item,logprob
nAnoei,-7.951694
UrEmiu,-7.71045
eperAA,-7.269362
iuhitE,-9.548438
InifAO,-7.13518
ioNafA,-8.716368
kUaNeo,-6.992184
NOukOu,-8.044151
tInoka,-5.974682
iAwarO,-8.028748
wEkohI,-5.594049
ofiNoA,-9.680981
Ukooko,-9.91834
ErEpeu,-7.20093
aNUNoA,-9.123532
NuuNeA,-10.43714
tOnomE,-7.451536
ienefO,-11.31086
ohOuea,-6.855827
EinunA,-8.298215
AarANu,-8.912911
rUkENa,-6.042153
OwaetU,-8.307384
hOnukE,-5.916767
Ureino,-7.164105
nefipO,-9.977419
AkuOka,-8.74434
aAmAto,-9.97591
utiNoU,-8.18494
owepOI,-8.545477
Okopeu,-7.451522
anehuI,-6.73697
OuNiua,-9.613387
fOnefO,-11.36612
taNONi,-5.503414
menowA,-7.656453
AikokI,-6.621987
rINawI,-6.631195
kiuapU,-7.865037
wOuNoA,-9.146136
pUmAou,-7.7698
fiorAA,-7.496766
Aparue,-6.620073
uehANU,-8.390418
oinUpE,-9.585246
eonAmu,-8.957958
aniuro,-7.91401
tihoNU,-8.067805
irAwAu,-6.922803
nUhano,-7.841527
rIfake,-6.565928
eakIwA,-8.282496
ariaeA,-7.306969
mIkaNI,-6.706057
afiwia,-7.575506
ikEkEA,-6.59801
kiNeki,-8.262859
hufitu,-8.003869
Imauui,-11.04064
UtIkAu,-6.752003
uaoAra,-8.013269
wekIwI,-6.174223
ateehE,-8.859666
ururIia,-7.703518
UNohUpA,-9.673903
opopewE,-7.876986
UrEniNu,-11.40358
okIroru,-7.700169
ameNiwI,-8.546439
rEmupEO,-8.873109
wiNiikE,-10.89282
wItUfia,-8.860203
AtANowa,-8.887004
ArAhENa,-6.404512
fiarUwi,-9.956869
Otupowi,-10.0787
ohuetaa,-8.91274
IwaarEi,-9.451894
OtENiii,-11.99091
arootUI,-10.40542
wineerO,-10.3305
EneotUa,-9.18773
eIhofEa,-10.33261
emiwaNE,-9.85228
enoehAi,-10.62558
inIkauE,-8.508722
uNoapEi,-10.76616
UNoukAI,-9.82742
umOtEnE,-8.653745
opArEhE,-7.030243
nAiNONA,-6.966232
urONaha,-8.74231
okaApue,-10.68371
eneNukO,-9.677079
ahArunE,-7.688487
rIfirio,-7.451476
AiwAtOI,-9.101829
OAnawei,-8.849401
UrUikii,-9.572285
hUotUpO,-10.67659
ehOpIwI,-8.668923
ErEwEnA,-6.960374
UNuhorE,-8.657382
pAifOmO,-10.68776
mUNurAA,-8.398664
mUpOahI,-9.044895
AmOmiru,-8.081086
IhaikEA,-8.486804
onowaiO,-9.442592
mumepEO,-8.522816
NAiamIi,-9.711733
IrumaAi,-11.94545
nEreAmO,-9.440113
rImuaiE,-8.97998
naonunE,-8.370442
otoeNaO,-8.937511
OninArA,-7.733045
aeoraiE,-10.13215
fiNopOI,-9.374801
EnokiNo,-8.883113
anienoi,-10.32456
IkAnuNe,-10.19081
tinuAnO,-8.528921
fiameNe,-8.789169
aofItao,-9.917581
tokOerE,-6.196881
eiaorIi,-11.43798
miurAfI,-8.16297
Upirowa,-8.219418
EpEofAO,-9.934268
poahAhu,-7.464006
NEnAfAO,-9.62296
AerErAo,-8.68373
eotEkuI,-10.77188
eaweuri,-10.33617
eareawE,-10.0962
IwewEta,-8.651513
pIiaAki,-10.53528
epEferA,-8.4136
hirIAfI,-8.072743
Anonipe,-8.373904
opINohe,-8.41999
hItAwau,-7.44389
oetounE,-10.4587
rArapIi,-8.302513
tumookE,-10.85012
inoiNoU,-8.932001
Anahufa,-8.834838
wAwihAo,-7.907974
AtIrena,-7.585203
hUihOrA,-7.302358
AkuhEpa,-8.747228
aurAreU,-8.073439
arOkifO,-10.92769
wOnIore,-8.539072
afIfeke,-7.508201
waiepAA,-7.812441
nomiAkU,-9.167673
nuapEtA,-8.605462
otunefi,-10.70296
tOtoihO,-7.499299
iukOwae,-11.91331
hehiekI,-8.008767
ohONOpE,-8.458028
nekItaA,-8.28423
AwAimIi,-9.834402
kUhoNoi,-8.058746
aNUhImE,-10.68708
EfErukU,-9.040569
AenAitu,-9.681469
eNaoerA,-9.331424
oarIauE,-10.18797
AhAutoI,-7.716729
tUmekIi,-8.6881
ekOruwe,-9.49383
AmakAwE,-6.76668
OiwErAa,-10.53504
hOpukUI,-6.677408
uhOkIia,-9.023177
UtOukaO,-8.915707
ErEpEpa,-7.136162
auouimA,-13.19538
peafItO,-8.398191
reuetaI,-9.667167
tOfIrui,-10.10031
iAfeuka,-11.45796
puhuuNe,-11.61417
nUmAanI,-10.10329
roItowa,-9.861701
mUmANoU,-8.313418
ImehEki,-9.132555
ONanetO,-8.983226
nUpakoi,-8.588955
oeNUtou,-10.7106
hIaNAwi,-8.519659
ItOpENi,-8.459002
EtatamO,-8.453982
tOenanO,-7.923912
wiritUI,-8.13118
nAtUera,-8.028494
AhEaome,-9.614528
ueiuawe,-10.92593
heofinE,-9.934647
heawifO,-12.8087
ItUrApA,-8.26756
mOumoho,-8.436751
utIwerE,-8.479787
EfEtitI,-8.092352
Opufihe,-9.054528
neAeare,-8.586715
itaNUpo,-10.06358
