item,logprob
foaene,-9.020317
wUnerO,-10.12434
OmAakI,-9.937807
pifIta,-6.769328
wiNAiE,-11.8916
OununO,-9.02756
UroeNi,-8.82816
hOpukI,-5.643316
wIpOkE,-8.345589
uNeNai,-8.285471
OfInAa,-11.39016
eofaNI,-9.978675
rUtofA,-7.936651
peniNi,-7.745337
nIrIia,-8.109411
kumukU,-6.095029
anIonI,-7.77296
ItIonI,-8.098891
ENetUI,-8.700417
oNoApi,-9.485387
ometOI,-8.332617
nOmOwA,-9.933145
ItamAI,-9.433856
eNuemi,-9.616423
winofi,-8.238745
ipiNAa,-11.0584
rEmemu,-6.931517
ruwihi,-7.411601
hahIkA,-7.514968
ANOpEO,-9.690799
uruuno,-8.452702
faeNoU,-8.175591
AahEnA,-11.83738
AkEwie,-11.58821
fIokAI,-9.427363
NoepEO,-9.129803
omOmAI,-9.579832
rErifi,-7.231906
AifOnE,-13.98029
EhiANU,-12.0544
anofEa,-8.301503
kupEnA,-7.231949
AmAmuA,-10.07042
rEtOea,-6.961655
hiaamU,-10.25141
eafIno,-10.22328
NEnAme,-9.487563
tiNAhi,-7.794848
tofefA,-8.206872
pUhUra,-5.236956
AutetO,-8.676635
aefOno,-12.07353
nikahU,-6.914511
OfepAA,-15.28049
muirEi,-7.809353
OAtueo,-12.81056
niwEpE,-8.683238
kENiua,-8.815528
rOpIfe,-8.883738
ekierI,-9.157119
ikuhEa,-7.409811
fItAfu,-11.87945
IhoNAe,-9.288614
hapAiE,-9.980646
Auaefu,-12.81128
EtiuNu,-9.024582
NerakU,-7.38174
nenanI,-7.25666
hAtEnE,-6.287111
rAwIpo,-9.005677
imIpOI,-9.187221
oekeku,-9.228416
waienA,-8.614049
oahufa,-10.21406
kONUre,-7.057784
hUkanI,-6.24593
tuUhiu,-9.096109
noemua,-9.024901
rAwaNI,-6.917034
ENatEi,-8.28213
piAkuA,-10.68427
fEretA,-7.034584
kAferU,-6.625599
AerEnE,-8.20822
pIwEkE,-6.050542
wOpAkA,-9.836253
AnAkiI,-9.772285
orEurO,-8.099813
UaNEna,-8.287105
heumoe,-7.947858
ukuhie,-8.094383
imiaiE,-10.88896
ahukiI,-8.600622
mArEpu,-6.535815
muhuwE,-7.781413
huteho,-7.441248
pIpakA,-7.722305
hUkarU,-5.802899
uhUpOI,-8.007382
eaekiI,-11.88044
ekeutE,-8.647257
OAnarO,-10.55121
teNowA,-9.187259
NOpefA,-9.713295
UritEA,-8.662203
wetoNU,-7.961366
akoNOu,-8.511171
eowehU,-10.50045
aukUko,-7.174632
imiNOo,-11.31448
tIpuhi,-5.774718
aefOmu,-12.64547
ewAiNO,-10.454
EkotUI,-8.094957
rumiAu,-11.20987
iakufe,-10.06865
NONopa,-7.70475
oNepOu,-9.251633
pANOkI,-7.037958
Irouou,-10.53453
wUnopE,-10.54552
howaka,-6.676931
petOno,-6.806609
wurafA,-7.922696
ANohAo,-10.8623
tANefu,-10.50105
rEtApI,-7.496697
rimewI,-9.721508
witAkU,-8.32428
Enoteu,-9.038034
wOuNAi,-11.20623
nErAiE,-11.79034
hOrONA,-6.635251
pahUNo,-6.612707
mUpUfa,-8.626955
pofihe,-7.733424
mIkifO,-12.06159
tapopa,-6.126041
hahIhI,-6.27645
ahANaO,-7.972169
ponOio,-6.594395
wIpinE,-8.758183
nAnoei,-11.366
UrEmiu,-8.587617
eperAA,-12.96955
iuhitE,-9.781309
InifAO,-9.363884
ioNafA,-9.653896
kUaNeo,-7.835124
NOukOu,-8.809399
tInoka,-6.812826
iAwarO,-8.465012
wEkohI,-6.241191
ofiNoA,-9.03109
Ukooko,-9.03303
ErEpeu,-9.093088
aNUNoA,-9.505769
NuuNeA,-11.95453
tOnomE,-7.979045
ienefO,-12.63675
ohOuea,-7.915945
EinunA,-10.88266
AarANu,-11.58976
rUkENa,-6.275447
OwaetU,-7.758141
hOnukE,-6.166352
