item,logprob
hOpukI,-7.655462
wIpOkE,-9.57177
uNeNai,-8.942879
OfInAa,-12.70354
eofaNI,-12.83623
rUtofA,-8.85848
peniNi,-7.909054
nIrIia,-9.498231
kumukU,-7.92186
anIonI,-13.24636
ItIonI,-12.78857
ENetUI,-12.30346
oNoApi,-9.532268
ometOI,-11.38383
nOmOwA,-10.29261
ItamAI,-10.45695
eNuemi,-10.02549
winofi,-8.957749
ipiNAa,-11.22176
rEmemu,-6.971877
ruwihi,-7.777221
hahIkA,-8.603748
ANOpEO,-12.55388
uruuno,-8.551955
faeNoU,-12.32869
AahEnA,-11.97147
AkEwie,-12.49475
fIokAI,-9.941076
NoepEO,-12.71894
omOmAI,-11.36542
rErifi,-7.914242
AifOnE,-13.99938
EhiANU,-12.2473
anofEa,-12.14251
kupEnA,-7.312118
AmAmuA,-10.26518
rEtOea,-7.980954
hiaamU,-11.7447
eafIno,-12.153
NEnAme,-9.419345
tiNAhi,-8.176864
tofefA,-8.937756
pUhUra,-6.265238
AutetO,-10.80739
aefOno,-13.43036
nikahU,-8.631437
OfepAA,-15.8569
muirEi,-10.8775
OAtueo,-12.1867
niwEpE,-9.472526
kENiua,-8.858203
rOpIfe,-8.764225
ekierI,-10.8679
ikuhEa,-10.51139
fItAfu,-12.99069
IhoNAe,-10.35891
hapAiE,-11.86906
Auaefu,-13.56315
EtiuNu,-9.532322
NerakU,-8.707483
nenanI,-9.053915
hAtEnE,-10.8092
rAwIpo,-9.595617
imIpOI,-14.29682
oekeku,-9.306688
waienA,-9.654088
oahufa,-10.34117
kONUre,-7.550123
hUkanI,-8.257669
tuUhiu,-12.74223
noemua,-8.570548
rAwaNI,-9.617821
ENatEi,-12.39707
piAkuA,-12.02385
fEretA,-8.126195
kAferU,-7.750693
AerEnE,-13.04647
pIwEkE,-7.108902
wOpAkA,-9.458201
AnAkiI,-12.15933
orEurO,-11.76905
UaNEna,-10.41537
heumoe,-7.894695
ukuhie,-8.143824
imiaiE,-12.96316
ahukiI,-10.93495
mArEpu,-9.932151
muhuwE,-8.653999
huteho,-7.605012
pIpakA,-7.797329
hUkarU,-7.613665
