item,logprob
tUNoa,-6.391774
tUAmo,-5.921254
tOami,-6.822749
EkerO,-5.87094
nuaiO,-7.207859
enofi,-8.72239
iwIpU,-7.492445
uneNu,-8.936764
huomO,-8.211595
ItIfi,-7.13445
AirAu,-6.153395
wEpEO,-7.010676
rArUa,-4.674115
ameAo,-6.713603
NApui,-6.793619
pEpEO,-7.454673
iwirE,-6.619074
UareU,-8.382152
oNUho,-8.834969
UahIi,-9.134824
AwIwI,-6.497403
rUhAu,-5.334936
iwawE,-7.539002
UrIia,-7.695893
okEru,-6.366922
piaao,-7.892883
OmOmA,-7.792949
ukIho,-7.532276
UrIfa,-5.859412
apuhU,-6.076451
ufahe,-8.474178
hUorO,-6.490801
AakIi,-9.304073
EiNAu,-8.615073
tiNoU,-7.543499
AiakE,-6.287267
wAmao,-5.917684
Naefu,-10.71518
NEkEi,-6.914021
Ehaho,-8.658548
inohU,-6.757241
Oweru,-6.993424
eonoA,-7.544352
tuoke,-6.56816
unife,-8.231621
ukIro,-6.966726
AuNAo,-5.870019
afeNU,-7.68784
EpuNe,-8.553217
AtEme,-8.074834
iaerO,-7.164011
kANOo,-7.489954
OnutE,-7.972447
inaNI,-5.921837
eEteU,-10.08057
uhOnI,-7.653701
UnoNU,-10.46527
umeta,-8.575343
pIhIa,-4.838127
eomio,-8.912535
Uarae,-7.027378
tUAme,-7.25012
aikIi,-7.834851
eoeiA,-9.493694
iniei,-8.679941
puAno,-5.673484
IrawE,-7.313959
oapEO,-8.419103
IreNU,-7.665009
aorAo,-7.112444
fipie,-7.328942
pApOi,-5.209092
irawi,-7.553939
hEaoA,-6.356978
aunOu,-8.219515
Eiati,-8.120551
itIhA,-6.644885
ENapa,-7.573923
inEti,-7.607313
amUhi,-6.109334
iNaiE,-7.594863
fatEA,-4.102654
rUkue,-6.779111
wekAo,-5.574352
wurUA,-7.741367
aAnaa,-8.955848
etewI,-7.627521
epepU,-8.790834
otifI,-7.310041
kIoNU,-7.651883
etueu,-10.20727
EfaiO,-7.773229
irAnO,-7.225603
kunio,-6.358182
Anemo,-7.349128
fAoku,-7.011503
iNAfu,-10.71151
uirIi,-8.783348
Eruhe,-6.67472
onEro,-6.416432
parIa,-4.713499
afEri,-5.493989
enAura,-7.356789
uroohI,-9.076681
aNAmAu,-6.936869
utUaiA,-6.900004
aAirii,-9.981228
futoNo,-10.07454
ANUtuA,-6.804427
emoIta,-8.359228
oweame,-10.93744
onIokI,-8.102305
tepUhE,-7.490837
konEpE,-6.541393
mIpewi,-8.409981
rOtife,-9.376462
wurife,-11.12995
etiNoU,-10.53078
nAtEtE,-6.605294
anIrIi,-8.857708
Omuneu,-10.42022
Nenuii,-9.224203
OuNAwe,-8.681378
Oiaomi,-9.646682
rApUpu,-6.504181
aetIro,-7.839592
AitiwE,-8.271923
Anuiui,-7.47756
roahOi,-7.065908
tOmemi,-9.284663
uniAkU,-8.920517
rurEwE,-7.641436
riAkuI,-7.346556
oNApAA,-10.11671
kOwAtu,-6.235129
iwEwau,-9.224607
tUhetE,-6.325307
kUfAfa,-7.875649
ihEpaa,-10.01194
OtUAro,-7.104073
opuehu,-9.261138
ehUtua,-6.998597
ehiAmo,-9.915829
