item,item.bestsplit,length,logprob,ppl,ppl1
AfIteomA,afite + oma,8,-8.4314886,8.646335169551262,11.322336943761727
rAnOkErE,ra + no + kere,8,-7.518035599999999,6.844430042477892,8.704712865302392
eEtefutE,e + ete + fute,8,-12.2123766,22.747345989712333,33.61608049515535
oerofifA,oe + ro + fi + fa,8,-10.5213966,14.758562767561866,20.662105513923894
AfAmofeo,a + fa + mo + feo,8,-10.9452566,16.449004606350282,23.343021766574115
mUNUhONu,mu + Nu + ho + Nu,8,-10.8716066,16.1419608215053,22.85340020538217
pAfAnANI,pa + fana + Ni,8,-6.8697686000000004,5.798392664281523,7.2230575477923775
keehAhAe,ke + e + ha + hae,8,-9.3896866,11.048377661568262,14.918007632017506
wiratanI,wi + ra + tani,8,-8.3192486,8.401579776587557,10.962410861102871
IwIwIhou,iwiwi + hou,8,-9.2339296,10.61676434819471,14.263995724776295
OumANAhU,ou + maNa + hu,8,-8.8432996,9.607023309803852,12.747131029371229
eIhAuinA,ei + hau + ina,8,-8.9789746,9.946352450158052,13.254758672395463
nUmorIpo,nu + mo + ri + po,8,-8.8177746,9.544490133232046,12.653825030466892
mUpuiiko,mu + pui + iko,8,-10.3521966,14.133315916013618,19.679976477274582
ItapIokO,i + ta + pi + oko,8,-9.5015466,11.369134386448808,15.40612172733495
nihAnANI,ni + hana + Ni,8,-7.642841600000001,7.066504213080077,9.02308814631589
ameropIi,a + mero + pi + i,8,-10.6241266,15.151600509735578,21.282165933967278
foukuNAa,fou + ku + Na + a,8,-10.9506766,16.471829734994284,23.379465331837604
iuiwapOI,i + ui + wa + poi,8,-10.3834666,14.246838824039871,19.857900258159162
AeArEkEA,aea + rekea,8,-8.7297276,9.3318926310076,12.337181387531803
mAkUNaNO,ma + ku + Na + No,8,-8.2753156,8.307675243171616,10.824664632179655
NeimokEi,Nei + mokei,8,-9.9848966,12.865686229744652,17.70565815518711
mIepEtAo,mie + pe + tao,8,-10.2598966,13.803477482013793,19.164040279544277
pEpiaoni,pepia + oni,8,-9.4930266,11.344379158673437,15.368388302064082
rohonAwA,ro + honawa,8,-7.1621956,6.248841529553094,7.857320167603592
hIahiepI,hia + hi + e + pi,8,-8.4762726,8.745971678551696,11.469225061054289
OtowikUI,oto + wi + kui,8,-9.7768666,12.198839325117616,16.676631217729685
UnukAire,unu + kai + re,8,-8.0890466,7.921053663508896,10.259609357620361
